Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,50451,-71.506195,92,,,,,,
,,,,,50524,22.58181,73,,,,,,
,,,,,50650,-227.98875,126,,,,,,
,,,,,50749,-158.54068,99,,,,,,
,,,,,50857,-223.40164,108,,,,,,
,,,,,50997,-220.58041,140,,,,,,
,,,,,51000,,,38.28736114501953,11.643669128417969,12.311922073364258,266.65130615234375,0.694,0.001
,,,,,51112,-218.13039,115,,,,,,
,,,,,51179,-107.10326,67,,,,,,
,,,,,51297,-162.2951,118,,,,,,
,,,,,51359,-126.4586,62,,,,,,
,,,,,51431,-82.595314,72,,,,,,
,,,,,51524,-125.69665,93,,,,,,
,,,,,51631,-108.864395,107,,,,,,
,,,,,51700,7.0343323,69,,,,,,
,,,,,51815,-221.60913,115,,,,,,
,,,,,51931,-115.57915,116,,,,,,
,,,,,52000,,,23.787853240966797,8.227736473083496,8.511700630187988,64.93533325195312,0.688,0.001
,,,,,52040,-115.17798,109,,,,,,
,,,,,52108,-121.87714,68,,,,,,
,,,,,52171,-75.070015,63,,,,,,
,,,,,52241,-200.03604,70,,,,,,
,,,,,52323,-176.02094,82,,,,,,
,,,,,52424,-166.7955,101,,,,,,
,,,,,52505,-74.325226,81,,,,,,
,,,,,52604,-66.76259,99,,,,,,
,,,,,52690,-92.91968,86,,,,,,
,,,,,52822,-20.924622,132,,,,,,
,,,,,52887,-52.96991,65,,,,,,
,,,,,52959,-67.60474,72,,,,,,
,,,,,53000,,,46.818607330322266,-1.6984496116638184,-0.7181949615478516,128.42617797851562,0.6819999999999999,0.001
,,,,,53052,-108.488945,93,,,,,,
,,,,,53201,-201.50943,149,,,,,,
,,,,,53295,-108.224266,94,,,,,,
,,,,,53397,-111.402565,102,,,,,,
,,,,,53460,-56.99096,63,,,,,,
,,,,,53568,-219.07558,108,,,,,,
,,,,,53667,-144.49979,99,,,,,,
,,,,,53779,-94.05384,112,,,,,,
,,,,,53864,-108.341705,85,,,,,,
,,,,,53992,-57.49985,128,,,,,,
,,,,,54000,,,11.450448036193848,9.859674453735352,9.61648941040039,61.290061950683594,0.6759999999999999,0.001
,,,,,54087,-121.614525,95,,,,,,
,,,,,54173,-72.75318,86,,,,,,
,,,,,54255,-78.12503,82,,,,,,
,,,,,54372,-122.178,117,,,,,,
,,,,,54449,-84.64609,77,,,,,,
,,,,,54515,-112.98865,66,,,,,,
,,,,,54591,-63.252987,76,,,,,,
,,,,,54678,-88.49547,87,,,,,,
,,,,,54768,-104.62183,90,,,,,,
,,,,,54859,-124.13801,91,,,,,,
,,,,,54936,-286.93546,77,,,,,,
,,,,,55000,,,129.62098693847656,7.711703777313232,8.787469863891602,164.90005493164062,0.67,0.001
,,,,,55006,-87.73112,70,,,,,,
,,,,,55137,-185.02533,131,,,,,,
,,,,,55233,-85.68494,96,,,,,,
,,,,,55345,-126.75879,112,,,,,,
,,,,,55441,4.9086304,96,,,,,,
,,,,,55534,-179.40488,93,,,,,,
,,,,,55640,-94.54993,106,,,,,,
,,,,,55771,-383.41196,131,,,,,,
,,,,,55838,-137.71948,67,,,,,,
,,,,,55907,-66.70616,69,,,,,,
,,,,,56000,,,91.52523803710938,16.259584426879883,16.69713592529297,270.88446044921875,0.6639999999999999,0.001
,,,,,56007,-218.73648,100,,,,,,
,,,,,56107,-96.181694,100,,,,,,
,,,,,56216,-115.117836,109,,,,,,
,,,,,56308,-101.99647,92,,,,,,
,,,,,56389,-115.939896,81,,,,,,
,,,,,56511,7.519943,122,,,,,,
,,,,,56625,-124.24327,114,,,,,,
,,,,,56691,-71.31719,66,,,,,,
,,,,,56787,-99.290695,96,,,,,,
,,,,,56917,-127.58503,130,,,,,,
,,,,,57000,,,5.050387859344482,-0.34394407272338867,-0.71717369556427,59.70643615722656,0.6579999999999999,0.001
,,,,,57037,-156.81525,120,,,,,,
,,,,,57131,-106.8005,94,,,,,,
,,,,,57213,-64.55482,82,,,,,,
,,,,,57329,-147.07915,116,,,,,,
,,,,,58000,,,4.470066070556641,3.9793128967285156,4.737234592437744,63.97358322143555,0.652,0.001
,,,,,58329,52.05185,1000,,,,,,
,,,,,58405,-114.00318,76,,,,,,
,,,,,58528,-284.19165,123,,,,,,
,,,,,58612,-81.38495,84,,,,,,
,,,,,58744,-59.951653,132,,,,,,
,,,,,58880,-148.78448,136,,,,,,
,,,,,58954,-57.651417,74,,,,,,
,,,,,59000,,,7.757046699523926,13.612258911132812,13.14570140838623,60.248634338378906,0.646,0.001
,,,,,59085,-160.92148,131,,,,,,
,,,,,59199,-101.27781,114,,,,,,
,,,,,59264,-113.74903,65,,,,,,
,,,,,59371,-101.12642,107,,,,,,
,,,,,59454,-90.1958,83,,,,,,
,,,,,59527,-53.294548,73,,,,,,
,,,,,59607,-59.981285,80,,,,,,
,,,,,59705,-156.72292,98,,,,,,
,,,,,59787,-93.812775,82,,,,,,
,,,,,59889,-101.090805,102,,,,,,
,,,,,59975,-35.300537,86,,,,,,
-211.07227,66.87303,-97.653206,-355.08868,544.7,60000,,,11.784133911132812,-3.6571106910705566,-3.9583511352539062,152.44229125976562,0.6399999999999999,0.001
,,,,,60055,-68.32126,80,,,,,,
,,,,,60156,-76.63122,101,,,,,,
,,,,,60273,-148.69598,117,,,,,,
,,,,,60407,-152.10512,134,,,,,,
,,,,,60519,15.143379,112,,,,,,
,,,,,60584,-71.74089,65,,,,,,
,,,,,60706,-141.46127,122,,,,,,
,,,,,60805,-148.24222,99,,,,,,
,,,,,60869,-78.93189,64,,,,,,
,,,,,60983,-182.64975,114,,,,,,
,,,,,61000,,,47.91455078125,5.335394382476807,5.482468128204346,179.83738708496094,0.634,0.001
,,,,,61041,-99.24807,58,,,,,,
,,,,,61163,-107.39981,122,,,,,,
,,,,,61269,-86.13097,106,,,,,,
,,,,,61340,-82.0607,71,,,,,,
,,,,,61402,-66.66936,62,,,,,,
,,,,,61484,-90.21096,82,,,,,,
,,,,,61547,-48.21964,63,,,,,,
,,,,,61656,-115.39471,109,,,,,,
,,,,,61763,-323.95477,107,,,,,,
,,,,,61879,-58.99185,116,,,,,,
,,,,,61978,-194.21042,99,,,,,,
,,,,,62000,,,3.243736743927002,19.372970581054688,19.20343017578125,42.63274383544922,0.628,0.001
,,,,,62098,-50.97554,120,,,,,,
,,,,,62192,-65.476395,94,,,,,,
,,,,,62278,-122.16897,86,,,,,,
,,,,,62347,-71.179276,69,,,,,,
,,,,,62451,-98.556694,104,,,,,,
,,,,,62588,12.904251,137,,,,,,
,,,,,62656,-79.71879,68,,,,,,
,,,,,62792,-98.30033,136,,,,,,
,,,,,62869,-107.695015,77,,,,,,
,,,,,62948,-93.08054,79,,,,,,
,,,,,63000,,,2.2605292797088623,18.891986846923828,18.825838088989258,25.451663970947266,0.622,0.001
,,,,,63056,-111.03698,108,,,,,,
,,,,,63129,-108.53282,73,,,,,,
,,,,,63204,-68.97484,75,,,,,,
,,,,,63329,-86.24541,125,,,,,,
,,,,,63438,-151.62732,109,,,,,,
,,,,,63544,-100.57458,106,,,,,,
,,,,,63668,-194.16812,124,,,,,,
,,,,,63770,-132.61006,102,,,,,,
,,,,,63889,-109.59604,119,,,,,,
,,,,,63980,25.949242,91,,,,,,
,,,,,64000,,,5.406422138214111,19.08274269104004,19.668973922729492,74.43988037109375,0.616,0.001
,,,,,64060,-107.47745,80,,,,,,
,,,,,64128,-98.38543,68,,,,,,
,,,,,64197,-41.91246,69,,,,,,
,,,,,64292,-119.10077,95,,,,,,
,,,,,64393,-262.18256,101,,,,,,
,,,,,64499,-139.20964,106,,,,,,
,,,,,64580,-70.91589,81,,,,,,
,,,,,64674,-73.83493,94,,,,,,
,,,,,64740,-106.993965,66,,,,,,
,,,,,64806,-63.037537,66,,,,,,
,,,,,64911,-76.769394,105,,,,,,
,,,,,65000,,,20.99570655822754,11.65786361694336,10.87986946105957,93.18653106689453,0.61,0.001
,,,,,65026,-78.15616,115,,,,,,
,,,,,65097,-95.46974,71,,,,,,
,,,,,65199,-102.919174,102,,,,,,
,,,,,65309,-93.64436,110,,,,,,
,,,,,65379,-54.625385,70,,,,,,
,,,,,65481,-137.48552,102,,,,,,
,,,,,65586,-118.18941,105,,,,,,
,,,,,65694,-301.0963,108,,,,,,
,,,,,65781,-130.72302,87,,,,,,
,,,,,65851,-50.948486,70,,,,,,
,,,,,65932,-51.62735,81,,,,,,
,,,,,66000,,,7.106583118438721,5.6990556716918945,5.566024303436279,46.851318359375,0.604,0.001
,,,,,66040,-113.42273,108,,,,,,
,,,,,66132,-106.19027,92,,,,,,
,,,,,66198,-102.295135,66,,,,,,
,,,,,66294,-36.235603,96,,,,,,
,,,,,66374,-109.6848,80,,,,,,
,,,,,66454,-83.34454,80,,,,,,
,,,,,66540,-103.02823,86,,,,,,
,,,,,66667,-65.00691,127,,,,,,
,,,,,66733,-30.71769,66,,,,,,
,,,,,66811,-81.513626,78,,,,,,
,,,,,66912,-96.73267,101,,,,,,
,,,,,67000,,,13.90632152557373,13.65147590637207,13.990320205688477,92.41292572021484,0.598,0.001
,,,,,67001,-55.46062,89,,,,,,
,,,,,67080,-84.355965,79,,,,,,
,,,,,67160,-96.10929,80,,,,,,
,,,,,67225,-67.572525,65,,,,,,
,,,,,67292,-80.89467,67,,,,,,
,,,,,67385,-97.265305,93,,,,,,
,,,,,67454,-95.386345,69,,,,,,
,,,,,67519,-100.189964,65,,,,,,
,,,,,67616,-89.54631,97,,,,,,
,,,,,67689,-66.493866,73,,,,,,
,,,,,67775,-70.2216,86,,,,,,
,,,,,67840,-88.93863,65,,,,,,
,,,,,67938,-144.07219,98,,,,,,
,,,,,68000,,,6.061456680297852,11.23910140991211,11.338506698608398,66.73052215576172,0.5920000000000001,0.001
,,,,,68001,-55.431908,63,,,,,,
,,,,,68071,-70.31882,70,,,,,,
,,,,,68156,30.370773,85,,,,,,
,,,,,68270,-111.35164,114,,,,,,
,,,,,68340,-42.33099,70,,,,,,
,,,,,68404,-64.58297,64,,,,,,
,,,,,68498,-66.260056,94,,,,,,
,,,,,68607,-125.08354,109,,,,,,
,,,,,68712,-137.343,105,,,,,,
,,,,,68844,-45.428917,132,,,,,,
,,,,,68912,-39.77638,68,,,,,,
,,,,,69000,,,3.2577693462371826,24.008193969726562,24.22262954711914,39.18473815917969,0.586,0.001
,,,,,69035,-91.195274,123,,,,,,
,,,,,69108,-68.32119,73,,,,,,
,,,,,69210,-73.642624,102,,,,,,
,,,,,69316,-119.551796,106,,,,,,
,,,,,69415,-133.87036,99,,,,,,
,,,,,69522,-77.99486,107,,,,,,
,,,,,69607,-48.21941,85,,,,,,
,,,,,69682,-140.00038,75,,,,,,
,,,,,69777,-132.91432,95,,,,,,
,,,,,69912,-67.473404,135,,,,,,
,,,,,69974,-48.61412,62,,,,,,
-128.16495,72.428,-11.582657,-254.85521,422.0,70000,,,2.299400568008423,19.318191528320312,19.778770446777344,42.619384765625,0.58,0.001
,,,,,70113,-82.955956,139,,,,,,
,,,,,70249,-123.4158,136,,,,,,
,,,,,70396,-107.74103,147,,,,,,
,,,,,70520,-85.131905,124,,,,,,
,,,,,70602,-83.05397,82,,,,,,
,,,,,70676,-109.49498,74,,,,,,
,,,,,70747,-217.1767,71,,,,,,
,,,,,70854,-55.503063,107,,,,,,
,,,,,70972,-77.20848,118,,,,,,
,,,,,71000,,,9.68880558013916,17.012998580932617,16.39401626586914,83.905517578125,0.5740000000000001,0.001
,,,,,71065,-125.27088,93,,,,,,
,,,,,71123,-82.84289,58,,,,,,
,,,,,71244,-151.9476,121,,,,,,
,,,,,71372,-83.73123,128,,,,,,
,,,,,71450,-51.262676,78,,,,,,
,,,,,71528,-19.594475,78,,,,,,
,,,,,71611,-182.49472,83,,,,,,
,,,,,71684,-68.014145,73,,,,,,
,,,,,71790,-51.21366,106,,,,,,
,,,,,71861,-58.666855,71,,,,,,
,,,,,71978,-62.607346,117,,,,,,
,,,,,72000,,,17.33340072631836,15.666483879089355,15.410005569458008,52.2299919128418,0.5680000000000001,0.001
,,,,,72111,-143.49452,133,,,,,,
,,,,,72181,-75.52011,70,,,,,,
,,,,,72265,-96.71007,84,,,,,,
,,,,,72412,-62.033688,147,,,,,,
,,,,,72516,-76.53194,104,,,,,,
,,,,,72599,-81.577705,83,,,,,,
,,,,,72716,-90.92638,117,,,,,,
,,,,,72802,-54.579857,86,,,,,,
,,,,,72890,-108.539536,88,,,,,,
,,,,,72958,-64.673965,68,,,,,,
,,,,,73000,,,15.418944358825684,16.471803665161133,15.547700881958008,79.0355224609375,0.5619999999999999,0.001
,,,,,73047,-92.68275,89,,,,,,
,,,,,73119,-49.373707,72,,,,,,
,,,,,73201,-59.629738,82,,,,,,
,,,,,73320,-60.041763,119,,,,,,
,,,,,73449,-31.71312,129,,,,,,
,,,,,73534,-61.52894,85,,,,,,
,,,,,73613,-8.508347,79,,,,,,
,,,,,73677,-79.81035,64,,,,,,
,,,,,73769,-104.2911,92,,,,,,
,,,,,73894,-62.34024,125,,,,,,
,,,,,73960,-27.03518,66,,,,,,
,,,,,74000,,,3.4123940467834473,18.72384262084961,18.15348243713379,51.12731170654297,0.556,0.001
,,,,,74061,-77.9567,101,,,,,,
,,,,,74130,-73.67696,69,,,,,,
,,,,,74258,-44.055367,128,,,,,,
,,,,,74367,-91.20449,109,,,,,,
,,,,,74456,-65.21948,89,,,,,,
,,,,,74522,-51.276764,66,,,,,,
,,,,,74598,-79.37807,76,,,,,,
,,,,,74674,-21.099762,76,,,,,,
,,,,,74798,-47.923088,124,,,,,,
,,,,,74864,-126.26249,66,,,,,,
,,,,,74983,-88.31021,119,,,,,,
,,,,,75000,,,15.93380069732666,21.418872833251953,21.329099655151367,136.35763549804688,0.55,0.001
,,,,,75050,-88.6992,67,,,,,,
,,,,,75140,-65.45647,90,,,,,,
,,,,,75240,-78.01996,100,,,,,,
,,,,,75295,-69.91679,55,,,,,,
,,,,,75393,-101.56819,98,,,,,,
,,,,,75481,-23.484001,88,,,,,,
,,,,,75581,-85.62541,100,,,,,,
,,,,,75661,-63.290825,80,,,,,,
,,,,,75755,-78.18138,94,,,,,,
,,,,,75856,-92.67144,101,,,,,,
,,,,,75979,-58.28226,123,,,,,,
,,,,,76000,,,4.878138065338135,23.180984497070312,24.368793487548828,103.41107940673828,0.5439999999999999,0.001
,,,,,76102,-40.07247,123,,,,,,
,,,,,76185,-67.53961,83,,,,,,
,,,,,76303,-75.42795,118,,,,,,
,,,,,76439,-121.698006,136,,,,,,
,,,,,76553,1.8509064,114,,,,,,
,,,,,76665,-24.776215,112,,,,,,
,,,,,76736,-67.647995,71,,,,,,
,,,,,76836,-113.68567,100,,,,,,
,,,,,76923,-71.82332,87,,,,,,
,,,,,76995,-79.614426,72,,,,,,
,,,,,77000,,,14.405698776245117,23.26294708251953,23.542705535888672,63.298274993896484,0.538,0.001
,,,,,77091,-52.89158,96,,,,,,
,,,,,77175,-65.747856,84,,,,,,
,,,,,77257,-79.975685,82,,,,,,
,,,,,77485,-107.58029,228,,,,,,
,,,,,77588,-50.306194,103,,,,,,
,,,,,77683,-68.17419,95,,,,,,
,,,,,77799,-111.37541,116,,,,,,
,,,,,77878,-78.558365,79,,,,,,
,,,,,78000,,,26.267444610595703,8.406425476074219,8.521597862243652,98.29277801513672,0.532,0.001
,,,,,78001,-148.04086,123,,,,,,
,,,,,78092,-67.61324,91,,,,,,
,,,,,78215,-68.18307,123,,,,,,
,,,,,78308,-102.05579,93,,,,,,
,,,,,78389,-58.292965,81,,,,,,
,,,,,78468,-49.411102,79,,,,,,
,,,,,78576,-232.0584,108,,,,,,
,,,,,78677,-93.26781,101,,,,,,
,,,,,78786,-54.434494,109,,,,,,
,,,,,78900,-74.5872,114,,,,,,
,,,,,79000,,,2.7899956703186035,24.782527923583984,24.351423263549805,44.96331024169922,0.526,0.001
,,,,,79052,-24.376038,152,,,,,,
,,,,,79149,-52.717213,97,,,,,,
,,,,,79268,-170.3739,119,,,,,,
,,,,,79400,-13.675217,132,,,,,,
,,,,,79471,-80.69153,71,,,,,,
,,,,,79554,-84.507545,83,,,,,,
,,,,,79664,-57.46795,110,,,,,,
,,,,,79749,-121.663055,85,,,,,,
,,,,,79869,-44.166336,120,,,,,,
,,,,,79953,-77.37962,84,,,,,,
-40.89794,157.6367,209.4447,-286.47522,522.9,80000,,,6.803713798522949,22.947898864746094,22.996963500976562,39.62213897705078,0.52,0.001
,,,,,80021,-58.428223,68,,,,,,
,,,,,80098,-43.425625,77,,,,,,
,,,,,80208,-99.8342,110,,,,,,
,,,,,80279,-82.471725,71,,,,,,
,,,,,80353,-44.075485,74,,,,,,
,,,,,80461,-109.81468,108,,,,,,
,,,,,80560,-120.69884,99,,,,,,
,,,,,80642,-75.998215,82,,,,,,
,,,,,80724,-50.152313,82,,,,,,
,,,,,80812,-158.71622,88,,,,,,
,,,,,80887,-82.53369,75,,,,,,
,,,,,81000,,,33.60287857055664,19.59783363342285,18.623851776123047,123.38349151611328,0.514,0.001
,,,,,81001,-101.78404,114,,,,,,
,,,,,81135,-35.564125,134,,,,,,
,,,,,81203,-30.39827,68,,,,,,
,,,,,81285,-27.268204,82,,,,,,
,,,,,81361,-35.2769,76,,,,,,
,,,,,81460,29.85315,99,,,,,,
,,,,,81550,-73.54271,90,,,,,,
,,,,,81653,-185.81299,103,,,,,,
,,,,,81801,-154.5862,148,,,,,,
,,,,,81905,-68.30766,104,,,,,,
,,,,,81981,-49.340065,76,,,,,,
,,,,,82000,,,5.418848514556885,25.00387954711914,25.597055435180664,87.31214141845703,0.508,0.001
,,,,,82043,-25.010895,62,,,,,,
,,,,,82176,-3.5866394,133,,,,,,
,,,,,82260,-113.51108,84,,,,,,
,,,,,82327,-71.114136,67,,,,,,
,,,,,82397,-59.140858,70,,,,,,
,,,,,82494,-72.86465,97,,,,,,
,,,,,82586,-81.16761,92,,,,,,
,,,,,82660,-86.15061,74,,,,,,
,,,,,83000,,,13.635947227478027,22.320058822631836,23.098119735717773,135.71597290039062,0.502,0.001
,,,,,83660,-61.315327,1000,,,,,,
,,,,,83757,-100.678505,97,,,,,,
,,,,,83851,-93.38641,94,,,,,,
,,,,,83956,-58.652447,105,,,,,,
,,,,,84000,,,88.28717803955078,17.64845848083496,18.492549896240234,189.3249969482422,0.4959999999999999,0.001
,,,,,84072,-82.82309,116,,,,,,
,,,,,84201,-54.868233,129,,,,,,
,,,,,84318,-48.744564,117,,,,,,
,,,,,84429,-18.894447,111,,,,,,
,,,,,84501,-50.938606,72,,,,,,
,,,,,84600,-86.09299,99,,,,,,
,,,,,84686,-6.913368,86,,,,,,
,,,,,84812,-38.511623,126,,,,,,
,,,,,84920,-178.29102,108,,,,,,
,,,,,85000,,,11.97630500793457,23.39105224609375,22.15391731262207,92.51800537109375,0.49,0.001
,,,,,85043,-181.03067,123,,,,,,
,,,,,85160,-81.832,117,,,,,,
,,,,,85283,-54.65177,123,,,,,,
,,,,,85371,-79.870926,88,,,,,,
,,,,,85465,-90.33065,94,,,,,,
,,,,,85546,-102.23926,81,,,,,,
,,,,,85680,-36.974586,134,,,,,,
,,,,,85776,-31.597305,96,,,,,,
,,,,,86000,,,28.1949462890625,27.620285034179688,25.872087478637695,194.0968780517578,0.484,0.001
,,,,,86051,-34.514748,275,,,,,,
,,,,,86207,-11.515411,156,,,,,,
,,,,,86313,-112.7278,106,,,,,,
,,,,,86447,26.639511,134,,,,,,
,,,,,86519,-59.062824,72,,,,,,
,,,,,86607,-121.02,88,,,,,,
,,,,,86700,-58.488194,93,,,,,,
,,,,,86776,-48.327923,76,,,,,,
,,,,,86867,-65.55791,91,,,,,,
,,,,,86989,-61.521946,122,,,,,,
,,,,,87000,,,31.750751495361328,31.970073699951172,32.514102935791016,182.4647674560547,0.478,0.001
,,,,,87128,-84.07416,139,,,,,,
,,,,,87231,-98.17559,103,,,,,,
,,,,,87312,-93.785355,81,,,,,,
,,,,,87386,-6.551796,74,,,,,,
,,,,,87547,-81.82724,161,,,,,,
,,,,,87627,-49.514957,80,,,,,,
,,,,,87738,-95.18423,111,,,,,,
,,,,,87811,-57.899166,73,,,,,,
,,,,,87897,-85.7709,86,,,,,,
,,,,,87968,-70.73793,71,,,,,,
,,,,,88000,,,12.88015365600586,26.036277770996094,25.292037963867188,81.36658477783203,0.472,0.001
,,,,,88045,-15.119293,77,,,,,,
,,,,,88190,-12.352936,145,,,,,,
,,,,,88290,-22.398796,100,,,,,,
,,,,,88394,-64.018715,104,,,,,,
,,,,,88500,-95.91341,106,,,,,,
,,,,,88582,-35.320198,82,,,,,,
,,,,,88686,-161.15277,104,,,,,,
,,,,,88744,-67.698166,58,,,,,,
,,,,,88818,-53.076096,74,,,,,,
,,,,,88922,-39.889545,104,,,,,,
,,,,,89000,-2.8149643,78,,,,,,
,,,,,89000,,,5.639796257019043,39.870426177978516,39.14091873168945,89.49703979492188,0.46599999999999997,0.001
,,,,,89116,-32.59735,116,,,,,,
,,,,,89234,-67.70911,118,,,,,,
,,,,,89322,-44.154438,88,,,,,,
,,,,,89439,-42.010433,117,,,,,,
,,,,,89546,-82.54223,107,,,,,,
-101.98601,122.84033,141.61726,-314.07144,704.1,90000,,,5.859140396118164,25.926666259765625,25.956867218017578,44.53739929199219,0.45999999999999996,0.001
,,,,,90546,-28.1096,1000,,,,,,
,,,,,90644,-79.88481,98,,,,,,
,,,,,90766,-61.03235,122,,,,,,
,,,,,90882,-156.5432,116,,,,,,
,,,,,90995,-83.78099,113,,,,,,
,,,,,91000,,,5.969779968261719,19.45635414123535,19.83804702758789,47.464908599853516,0.45399999999999996,0.001
,,,,,91112,-67.625015,117,,,,,,
,,,,,91190,-46.917347,78,,,,,,
,,,,,91285,-53.431206,95,,,,,,
,,,,,91367,-41.04631,82,,,,,,
,,,,,91495,-55.964443,128,,,,,,
,,,,,91570,-24.063072,75,,,,,,
,,,,,91649,-53.324924,79,,,,,,
,,,,,91751,-62.262863,102,,,,,,
,,,,,91862,-34.645844,111,,,,,,
,,,,,91977,-35.878212,115,,,,,,
,,,,,92000,,,4.221278190612793,21.386558532714844,21.330778121948242,38.4708251953125,0.44800000000000006,0.001
,,,,,92090,-214.35938,113,,,,,,
,,,,,92187,-59.982178,97,,,,,,
,,,,,92292,-32.2507,105,,,,,,
,,,,,92440,-16.767433,148,,,,,,
,,,,,92551,-23.604042,111,,,,,,
,,,,,92631,-53.343853,80,,,,,,
,,,,,92744,-26.156693,113,,,,,,
,,,,,92820,-79.208206,76,,,,,,
,,,,,92920,0.10285187,100,,,,,,
,,,,,93000,,,5.524986267089844,31.852245330810547,31.76922607421875,53.67627716064453,0.44199999999999995,0.001
,,,,,93043,-61.488697,123,,,,,,
,,,,,93168,-33.23011,125,,,,,,
,,,,,93263,4.7895584,95,,,,,,
,,,,,93390,-75.50117,127,,,,,,
,,,,,93530,-128.54607,140,,,,,,
,,,,,93635,-56.100365,105,,,,,,
,,,,,93770,-16.970955,135,,,,,,
,,,,,93872,-60.78787,102,,,,,,
,,,,,93981,-73.341225,109,,,,,,
,,,,,94000,,,21.591232299804688,23.813982009887695,25.151229858398438,80.68821716308594,0.43599999999999994,0.001
,,,,,94069,-137.27922,88,,,,,,
,,,,,94141,-33.88833,72,,,,,,
,,,,,94258,14.371246,117,,,,,,
,,,,,95000,,,45.931827545166016,21.011648178100586,19.297073364257812,214.06993103027344,0.43000000000000005,0.001
,,,,,95202,-93.19898,944,,,,,,
,,,,,95314,-18.268265,112,,,,,,
,,,,,95431,33.08635,117,,,,,,
,,,,,95550,-18.998482,119,,,,,,
,,,,,95667,-48.822433,117,,,,,,
,,,,,96000,,,7.048061847686768,27.934650421142578,27.476634979248047,49.217838287353516,0.42399999999999993,0.001
,,,,,96667,77.89718,1000,,,,,,
,,,,,96798,-20.389069,131,,,,,,
,,,,,96885,-26.681519,87,,,,,,
,,,,,97000,,,16.72065544128418,26.182518005371094,27.75718879699707,114.6097640991211,0.41800000000000004,0.001
,,,,,97013,-5.2886276,128,,,,,,
,,,,,97124,-43.65821,111,,,,,,
,,,,,97225,-29.220596,101,,,,,,
,,,,,97351,11.41481,126,,,,,,
,,,,,97469,-86.82675,118,,,,,,
,,,,,97596,-15.189461,127,,,,,,
,,,,,97726,-3.4434738,130,,,,,,
,,,,,97839,-40.433052,113,,,,,,
,,,,,98000,17.080132,161,,,,,,
,,,,,98000,,,37.01013946533203,30.428855895996094,30.488460540771484,251.07781982421875,0.41200000000000003,0.001
,,,,,98135,-1.9269562,135,,,,,,
,,,,,98254,-7.0632553,119,,,,,,
,,,,,98366,12.211731,112,,,,,,
,,,,,98712,-18.076523,346,,,,,,
,,,,,99000,,,5.116528511047363,32.621280670166016,33.27238464355469,65.18075561523438,0.4059999999999999,0.001
,,,,,99712,-42.18823,1000,,,,,,
,,,,,99782,-41.04479,70,,,,,,
,,,,,99918,-0.7858429,136,,,,,,
-131.78825,120.14709,148.34727,-269.60812,716.2,100000,,,15.001635551452637,37.94590759277344,37.56267547607422,83.69186401367188,0.4,0.001
,,,,,100067,-38.832676,149,,,,,,
,,,,,100187,-18.133888,120,,,,,,
,,,,,100283,-32.059967,96,,,,,,
,,,,,100358,-104.71724,75,,,,,,
,,,,,101000,,,7.152430534362793,40.269771575927734,40.21076202392578,38.83341598510742,0.394,0.001
,,,,,101265,-403.7016,907,,,,,,
,,,,,101409,-53.957413,144,,,,,,
,,,,,101542,-71.69693,133,,,,,,
,,,,,101641,-39.862206,99,,,,,,
,,,,,101783,-4.61187,142,,,,,,
,,,,,101870,-42.607063,87,,,,,,
,,,,,101954,-39.050106,84,,,,,,
,,,,,102000,,,9.18271541595459,35.34819412231445,35.47111129760742,72.02315521240234,0.3879999999999999,0.001
,,,,,102060,-4.3951035,106,,,,,,
,,,,,102205,-12.987816,145,,,,,,
,,,,,102323,-33.337532,118,,,,,,
,,,,,102434,-185.52257,111,,,,,,
,,,,,102529,-33.67177,95,,,,,,
,,,,,102644,-97.48159,115,,,,,,
,,,,,102789,16.43357,145,,,,,,
,,,,,103000,,,29.52371597290039,23.26541519165039,22.02944564819336,144.05787658691406,0.382,0.001
,,,,,103789,-116.67771,1000,,,,,,
,,,,,104000,,,2.8752269744873047,40.6551628112793,41.078216552734375,36.995723724365234,0.376,0.001
,,,,,104789,51.32456,1000,,,,,,
,,,,,104880,-167.58765,91,,,,,,
,,,,,104981,-36.98056,101,,,,,,
,,,,,105000,,,63.044837951660156,40.96420669555664,41.85903549194336,134.52076721191406,0.37,0.001
,,,,,105086,7.175804,105,,,,,,
,,,,,105205,-165.07599,119,,,,,,
,,,,,105315,-28.897491,110,,,,,,
,,,,,105470,15.748657,155,,,,,,
,,,,,105573,-43.296104,103,,,,,,
,,,,,105698,36.24095,125,,,,,,
,,,,,105823,-174.71954,125,,,,,,
,,,,,105982,-228.74667,159,,,,,,
,,,,,106000,,,6.165125846862793,34.17146682739258,33.57237243652344,65.12757873535156,0.364,0.001
,,,,,106078,-37.39957,96,,,,,,
,,,,,106240,-21.6064,162,,,,,,
,,,,,107000,,,38.1204948425293,51.74467468261719,51.21616744995117,93.6407241821289,0.358,0.001
,,,,,107240,0.3241155,1000,,,,,,
,,,,,107381,-137.21286,141,,,,,,
,,,,,107575,-15.361313,194,,,,,,
,,,,,107706,-68.15274,131,,,,,,
,,,,,107833,-62.811275,127,,,,,,
,,,,,107920,-47.791603,87,,,,,,
,,,,,108000,,,8.446487426757812,44.03257369995117,44.73251724243164,64.10552215576172,0.352,0.001
,,,,,108920,37.241573,1000,,,,,,
,,,,,109000,,,4.91888427734375,36.371761322021484,36.50696563720703,49.61576843261719,0.346,0.001
