Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,23732,5.0,5,,,,,,
,,,,,23739,7.0,7,,,,,,
,,,,,23749,10.0,10,,,,,,
,,,,,23753,4.0,4,,,,,,
,,,,,23759,6.0,6,,,,,,
,,,,,23764,5.0,5,,,,,,
,,,,,23767,3.0,3,,,,,,
,,,,,23777,10.0,10,,,,,,
,,,,,23781,4.0,4,,,,,,
,,,,,23789,8.0,8,,,,,,
,,,,,23810,21.0,21,,,,,,
,,,,,23816,6.0,6,,,,,,
,,,,,23826,10.0,10,,,,,,
,,,,,23830,4.0,4,,,,,,
,,,,,23838,8.0,8,,,,,,
,,,,,23842,4.0,4,,,,,,
,,,,,23847,5.0,5,,,,,,
,,,,,23860,13.0,13,,,,,,
,,,,,23884,24.0,24,,,,,,
,,,,,23892,8.0,8,,,,,,
,,,,,23901,9.0,9,,,,,,
,,,,,23914,13.0,13,,,,,,
,,,,,23918,4.0,4,,,,,,
,,,,,23923,5.0,5,,,,,,
,,,,,23931,8.0,8,,,,,,
,,,,,23936,5.0,5,,,,,,
,,,,,23941,5.0,5,,,,,,
,,,,,23945,4.0,4,,,,,,
,,,,,23949,4.0,4,,,,,,
,,,,,23967,18.0,18,,,,,,
,,,,,23971,4.0,4,,,,,,
,,,,,23980,9.0,9,,,,,,
,,,,,24000,,,2.1764230728149414,5.3177690505981445,5.544463157653809,0.0003,0.0003,0.1
,,,,,24007,27.0,27,,,,,,
,,,,,24013,6.0,6,,,,,,
,,,,,24016,3.0,3,,,,,,
,,,,,24019,3.0,3,,,,,,
,,,,,24034,15.0,15,,,,,,
,,,,,24045,11.0,11,,,,,,
,,,,,24054,9.0,9,,,,,,
,,,,,24063,9.0,9,,,,,,
,,,,,24067,4.0,4,,,,,,
,,,,,24072,5.0,5,,,,,,
,,,,,24080,8.0,8,,,,,,
,,,,,24093,13.0,13,,,,,,
,,,,,24097,4.0,4,,,,,,
,,,,,24102,5.0,5,,,,,,
,,,,,24120,18.0,18,,,,,,
,,,,,24123,3.0,3,,,,,,
,,,,,24139,16.0,16,,,,,,
,,,,,24146,7.0,7,,,,,,
,,,,,24154,8.0,8,,,,,,
,,,,,24164,10.0,10,,,,,,
,,,,,24171,7.0,7,,,,,,
,,,,,24174,3.0,3,,,,,,
,,,,,24178,4.0,4,,,,,,
,,,,,24182,4.0,4,,,,,,
,,,,,24186,4.0,4,,,,,,
,,,,,24190,4.0,4,,,,,,
,,,,,24193,3.0,3,,,,,,
,,,,,24196,3.0,3,,,,,,
,,,,,24204,8.0,8,,,,,,
,,,,,24208,4.0,4,,,,,,
,,,,,24211,3.0,3,,,,,,
,,,,,24215,4.0,4,,,,,,
,,,,,24237,22.0,22,,,,,,
,,,,,24246,9.0,9,,,,,,
,,,,,24250,4.0,4,,,,,,
,,,,,24253,3.0,3,,,,,,
,,,,,24259,6.0,6,,,,,,
,,,,,24266,7.0,7,,,,,,
,,,,,24269,3.0,3,,,,,,
,,,,,24279,10.0,10,,,,,,
,,,,,24284,5.0,5,,,,,,
,,,,,24288,4.0,4,,,,,,
,,,,,24292,4.0,4,,,,,,
,,,,,24303,11.0,11,,,,,,
,,,,,24308,5.0,5,,,,,,
,,,,,24312,4.0,4,,,,,,
,,,,,24319,7.0,7,,,,,,
,,,,,24331,12.0,12,,,,,,
,,,,,24340,9.0,9,,,,,,
,,,,,24344,4.0,4,,,,,,
,,,,,24353,9.0,9,,,,,,
,,,,,24360,7.0,7,,,,,,
,,,,,24364,4.0,4,,,,,,
,,,,,24375,11.0,11,,,,,,
,,,,,24380,5.0,5,,,,,,
,,,,,24383,3.0,3,,,,,,
,,,,,24392,9.0,9,,,,,,
,,,,,24397,5.0,5,,,,,,
,,,,,24401,4.0,4,,,,,,
,,,,,24406,5.0,5,,,,,,
,,,,,24409,3.0,3,,,,,,
,,,,,24414,5.0,5,,,,,,
,,,,,24421,7.0,7,,,,,,
,,,,,24425,4.0,4,,,,,,
,,,,,24435,10.0,10,,,,,,
,,,,,24441,6.0,6,,,,,,
,,,,,24446,5.0,5,,,,,,
,,,,,24450,4.0,4,,,,,,
,,,,,24455,5.0,5,,,,,,
,,,,,24459,4.0,4,,,,,,
,,,,,24463,4.0,4,,,,,,
,,,,,24466,3.0,3,,,,,,
,,,,,24469,3.0,3,,,,,,
,,,,,24480,11.0,11,,,,,,
,,,,,24499,19.0,19,,,,,,
,,,,,24502,3.0,3,,,,,,
,,,,,24507,5.0,5,,,,,,
,,,,,24511,4.0,4,,,,,,
,,,,,24517,6.0,6,,,,,,
,,,,,24521,4.0,4,,,,,,
,,,,,24530,9.0,9,,,,,,
,,,,,24543,13.0,13,,,,,,
,,,,,24551,8.0,8,,,,,,
,,,,,24558,7.0,7,,,,,,
,,,,,24562,4.0,4,,,,,,
,,,,,24570,8.0,8,,,,,,
,,,,,24579,9.0,9,,,,,,
,,,,,24589,10.0,10,,,,,,
,,,,,24603,14.0,14,,,,,,
,,,,,24608,5.0,5,,,,,,
,,,,,24617,9.0,9,,,,,,
,,,,,24621,4.0,4,,,,,,
,,,,,24628,7.0,7,,,,,,
,,,,,24632,4.0,4,,,,,,
,,,,,24659,27.0,27,,,,,,
,,,,,24665,6.0,6,,,,,,
,,,,,24668,3.0,3,,,,,,
,,,,,24671,3.0,3,,,,,,
,,,,,24681,10.0,10,,,,,,
,,,,,24684,3.0,3,,,,,,
,,,,,24691,7.0,7,,,,,,
,,,,,24694,3.0,3,,,,,,
,,,,,24702,8.0,8,,,,,,
,,,,,24713,11.0,11,,,,,,
,,,,,24718,5.0,5,,,,,,
,,,,,24725,7.0,7,,,,,,
,,,,,24730,5.0,5,,,,,,
,,,,,24737,7.0,7,,,,,,
,,,,,24744,7.0,7,,,,,,
,,,,,24751,7.0,7,,,,,,
,,,,,24756,5.0,5,,,,,,
,,,,,24761,5.0,5,,,,,,
,,,,,24764,3.0,3,,,,,,
,,,,,24771,7.0,7,,,,,,
,,,,,24777,6.0,6,,,,,,
,,,,,24786,9.0,9,,,,,,
,,,,,24794,8.0,8,,,,,,
,,,,,24805,11.0,11,,,,,,
,,,,,24811,6.0,6,,,,,,
,,,,,24826,15.0,15,,,,,,
,,,,,24830,4.0,4,,,,,,
,,,,,24834,4.0,4,,,,,,
,,,,,24841,7.0,7,,,,,,
,,,,,24845,4.0,4,,,,,,
,,,,,24853,8.0,8,,,,,,
,,,,,24857,4.0,4,,,,,,
,,,,,24871,14.0,14,,,,,,
,,,,,24876,5.0,5,,,,,,
,,,,,24887,11.0,11,,,,,,
,,,,,24897,10.0,10,,,,,,
,,,,,24900,3.0,3,,,,,,
,,,,,24909,9.0,9,,,,,,
,,,,,24912,3.0,3,,,,,,
,,,,,24919,7.0,7,,,,,,
,,,,,24933,14.0,14,,,,,,
,,,,,24942,9.0,9,,,,,,
,,,,,24945,3.0,3,,,,,,
,,,,,24949,4.0,4,,,,,,
,,,,,24952,3.0,3,,,,,,
,,,,,24964,12.0,12,,,,,,
,,,,,24968,4.0,4,,,,,,
,,,,,24973,5.0,5,,,,,,
,,,,,24978,5.0,5,,,,,,
,,,,,24983,5.0,5,,,,,,
,,,,,24986,3.0,3,,,,,,
,,,,,24989,3.0,3,,,,,,
,,,,,24995,6.0,6,,,,,,
,,,,,24999,4.0,4,,,,,,
5.2,2.9257476,11.0,3.0,5.2,25000,,,1.728776216506958,5.07257080078125,5.031805038452148,0.0003,0.0003,0.1
,,,,,25005,6.0,6,,,,,,
,,,,,25011,6.0,6,,,,,,
,,,,,25016,5.0,5,,,,,,
,,,,,25020,4.0,4,,,,,,
,,,,,25031,11.0,11,,,,,,
,,,,,25040,9.0,9,,,,,,
,,,,,25043,3.0,3,,,,,,
,,,,,25047,4.0,4,,,,,,
,,,,,25057,10.0,10,,,,,,
,,,,,25072,15.0,15,,,,,,
,,,,,25075,3.0,3,,,,,,
,,,,,25081,6.0,6,,,,,,
,,,,,25088,7.0,7,,,,,,
,,,,,25100,12.0,12,,,,,,
,,,,,25109,9.0,9,,,,,,
,,,,,25117,8.0,8,,,,,,
,,,,,25123,6.0,6,,,,,,
,,,,,25128,5.0,5,,,,,,
,,,,,25131,3.0,3,,,,,,
,,,,,25134,3.0,3,,,,,,
,,,,,25138,4.0,4,,,,,,
,,,,,25141,3.0,3,,,,,,
,,,,,25144,3.0,3,,,,,,
,,,,,25153,9.0,9,,,,,,
,,,,,25162,9.0,9,,,,,,
,,,,,25169,7.0,7,,,,,,
,,,,,25177,8.0,8,,,,,,
,,,,,25182,5.0,5,,,,,,
,,,,,25187,5.0,5,,,,,,
,,,,,25192,5.0,5,,,,,,
,,,,,25202,10.0,10,,,,,,
,,,,,25211,9.0,9,,,,,,
,,,,,25215,4.0,4,,,,,,
,,,,,25219,4.0,4,,,,,,
,,,,,25224,5.0,5,,,,,,
,,,,,25235,11.0,11,,,,,,
,,,,,25242,7.0,7,,,,,,
,,,,,25246,4.0,4,,,,,,
,,,,,25250,4.0,4,,,,,,
,,,,,25255,5.0,5,,,,,,
,,,,,25260,5.0,5,,,,,,
,,,,,25263,3.0,3,,,,,,
,,,,,25269,6.0,6,,,,,,
,,,,,25273,4.0,4,,,,,,
,,,,,25283,10.0,10,,,,,,
,,,,,25288,5.0,5,,,,,,
,,,,,25292,4.0,4,,,,,,
,,,,,25301,9.0,9,,,,,,
,,,,,25304,3.0,3,,,,,,
,,,,,25332,28.0,28,,,,,,
,,,,,25337,5.0,5,,,,,,
,,,,,25345,8.0,8,,,,,,
,,,,,25349,4.0,4,,,,,,
,,,,,25368,19.0,19,,,,,,
,,,,,25372,4.0,4,,,,,,
,,,,,25381,9.0,9,,,,,,
,,,,,25388,7.0,7,,,,,,
,,,,,25396,8.0,8,,,,,,
,,,,,25403,7.0,7,,,,,,
,,,,,25406,3.0,3,,,,,,
,,,,,25414,8.0,8,,,,,,
,,,,,25420,6.0,6,,,,,,
,,,,,25426,6.0,6,,,,,,
,,,,,25429,3.0,3,,,,,,
,,,,,25444,15.0,15,,,,,,
,,,,,25449,5.0,5,,,,,,
,,,,,25456,7.0,7,,,,,,
,,,,,25460,4.0,4,,,,,,
,,,,,25465,5.0,5,,,,,,
,,,,,25470,5.0,5,,,,,,
,,,,,25476,6.0,6,,,,,,
,,,,,25481,5.0,5,,,,,,
,,,,,25484,3.0,3,,,,,,
,,,,,25489,5.0,5,,,,,,
,,,,,25500,11.0,11,,,,,,
,,,,,25504,4.0,4,,,,,,
,,,,,25509,5.0,5,,,,,,
,,,,,25514,5.0,5,,,,,,
,,,,,25517,3.0,3,,,,,,
,,,,,25520,3.0,3,,,,,,
,,,,,25531,11.0,11,,,,,,
,,,,,25541,10.0,10,,,,,,
,,,,,25545,4.0,4,,,,,,
,,,,,25549,4.0,4,,,,,,
,,,,,25558,9.0,9,,,,,,
,,,,,25569,11.0,11,,,,,,
,,,,,25581,12.0,12,,,,,,
,,,,,25598,17.0,17,,,,,,
,,,,,25602,4.0,4,,,,,,
,,,,,25609,7.0,7,,,,,,
,,,,,25614,5.0,5,,,,,,
,,,,,25627,13.0,13,,,,,,
,,,,,25641,14.0,14,,,,,,
,,,,,25646,5.0,5,,,,,,
,,,,,25649,3.0,3,,,,,,
,,,,,25661,12.0,12,,,,,,
,,,,,25666,5.0,5,,,,,,
,,,,,25669,3.0,3,,,,,,
,,,,,25674,5.0,5,,,,,,
,,,,,25686,12.0,12,,,,,,
,,,,,25689,3.0,3,,,,,,
,,,,,25693,4.0,4,,,,,,
,,,,,25696,3.0,3,,,,,,
,,,,,25700,4.0,4,,,,,,
,,,,,25721,21.0,21,,,,,,
,,,,,25726,5.0,5,,,,,,
,,,,,25731,5.0,5,,,,,,
,,,,,25737,6.0,6,,,,,,
,,,,,25746,9.0,9,,,,,,
,,,,,25751,5.0,5,,,,,,
,,,,,25759,8.0,8,,,,,,
,,,,,25765,6.0,6,,,,,,
,,,,,25768,3.0,3,,,,,,
,,,,,25776,8.0,8,,,,,,
,,,,,25780,4.0,4,,,,,,
,,,,,25790,10.0,10,,,,,,
,,,,,25793,3.0,3,,,,,,
,,,,,25798,5.0,5,,,,,,
,,,,,25809,11.0,11,,,,,,
,,,,,25814,5.0,5,,,,,,
,,,,,25819,5.0,5,,,,,,
,,,,,25824,5.0,5,,,,,,
,,,,,25829,5.0,5,,,,,,
,,,,,25834,5.0,5,,,,,,
,,,,,25842,8.0,8,,,,,,
,,,,,25847,5.0,5,,,,,,
,,,,,25852,5.0,5,,,,,,
,,,,,25858,6.0,6,,,,,,
,,,,,25861,3.0,3,,,,,,
,,,,,25864,3.0,3,,,,,,
,,,,,25876,12.0,12,,,,,,
,,,,,25879,3.0,3,,,,,,
,,,,,25887,8.0,8,,,,,,
,,,,,25898,11.0,11,,,,,,
,,,,,25903,5.0,5,,,,,,
,,,,,25907,4.0,4,,,,,,
,,,,,25919,12.0,12,,,,,,
,,,,,25927,8.0,8,,,,,,
,,,,,25938,11.0,11,,,,,,
,,,,,25944,6.0,6,,,,,,
,,,,,25948,4.0,4,,,,,,
,,,,,25959,11.0,11,,,,,,
,,,,,25964,5.0,5,,,,,,
,,,,,25968,4.0,4,,,,,,
,,,,,25975,7.0,7,,,,,,
,,,,,25985,10.0,10,,,,,,
,,,,,25993,8.0,8,,,,,,
,,,,,26000,,,1.890376329421997,5.073082447052002,5.2737717628479,0.0003,0.0003,0.1
,,,,,26004,11.0,11,,,,,,
,,,,,26007,3.0,3,,,,,,
,,,,,26014,7.0,7,,,,,,
,,,,,26017,3.0,3,,,,,,
,,,,,26025,8.0,8,,,,,,
,,,,,26032,7.0,7,,,,,,
,,,,,26040,8.0,8,,,,,,
,,,,,26044,4.0,4,,,,,,
,,,,,26051,7.0,7,,,,,,
,,,,,26061,10.0,10,,,,,,
,,,,,26075,14.0,14,,,,,,
,,,,,26080,5.0,5,,,,,,
,,,,,26083,3.0,3,,,,,,
,,,,,26096,13.0,13,,,,,,
,,,,,26099,3.0,3,,,,,,
,,,,,26107,8.0,8,,,,,,
,,,,,26114,7.0,7,,,,,,
,,,,,26119,5.0,5,,,,,,
,,,,,26123,4.0,4,,,,,,
,,,,,26141,18.0,18,,,,,,
,,,,,26144,3.0,3,,,,,,
,,,,,26149,5.0,5,,,,,,
,,,,,26157,8.0,8,,,,,,
,,,,,26168,11.0,11,,,,,,
,,,,,26171,3.0,3,,,,,,
,,,,,26183,12.0,12,,,,,,
,,,,,26189,6.0,6,,,,,,
,,,,,26193,4.0,4,,,,,,
,,,,,26201,8.0,8,,,,,,
,,,,,26205,4.0,4,,,,,,
,,,,,26209,4.0,4,,,,,,
,,,,,26214,5.0,5,,,,,,
,,,,,26220,6.0,6,,,,,,
,,,,,26225,5.0,5,,,,,,
,,,,,26231,6.0,6,,,,,,
,,,,,26242,11.0,11,,,,,,
,,,,,26246,4.0,4,,,,,,
,,,,,26265,19.0,19,,,,,,
,,,,,26271,6.0,6,,,,,,
,,,,,26275,4.0,4,,,,,,
,,,,,26281,6.0,6,,,,,,
,,,,,26289,8.0,8,,,,,,
,,,,,26292,3.0,3,,,,,,
,,,,,26299,7.0,7,,,,,,
,,,,,26305,6.0,6,,,,,,
,,,,,26310,5.0,5,,,,,,
,,,,,26313,3.0,3,,,,,,
,,,,,26321,8.0,8,,,,,,
,,,,,26327,6.0,6,,,,,,
,,,,,26331,4.0,4,,,,,,
,,,,,26334,3.0,3,,,,,,
,,,,,26344,10.0,10,,,,,,
,,,,,26347,3.0,3,,,,,,
,,,,,26355,8.0,8,,,,,,
,,,,,26360,5.0,5,,,,,,
,,,,,26376,16.0,16,,,,,,
,,,,,26383,7.0,7,,,,,,
,,,,,26388,5.0,5,,,,,,
,,,,,26398,10.0,10,,,,,,
,,,,,26403,5.0,5,,,,,,
,,,,,26409,6.0,6,,,,,,
,,,,,26421,12.0,12,,,,,,
,,,,,26426,5.0,5,,,,,,
,,,,,26431,5.0,5,,,,,,
,,,,,26436,5.0,5,,,,,,
,,,,,26450,14.0,14,,,,,,
,,,,,26463,13.0,13,,,,,,
,,,,,26468,5.0,5,,,,,,
,,,,,26476,8.0,8,,,,,,
,,,,,26481,5.0,5,,,,,,
,,,,,26497,16.0,16,,,,,,
,,,,,26505,8.0,8,,,,,,
,,,,,26510,5.0,5,,,,,,
,,,,,26513,3.0,3,,,,,,
,,,,,26517,4.0,4,,,,,,
,,,,,26522,5.0,5,,,,,,
,,,,,26528,6.0,6,,,,,,
,,,,,26533,5.0,5,,,,,,
,,,,,26538,5.0,5,,,,,,
,,,,,26551,13.0,13,,,,,,
,,,,,26555,4.0,4,,,,,,
,,,,,26562,7.0,7,,,,,,
,,,,,26566,4.0,4,,,,,,
,,,,,26570,4.0,4,,,,,,
,,,,,26577,7.0,7,,,,,,
,,,,,26583,6.0,6,,,,,,
,,,,,26591,8.0,8,,,,,,
,,,,,26598,7.0,7,,,,,,
,,,,,26606,8.0,8,,,,,,
,,,,,26613,7.0,7,,,,,,
,,,,,26618,5.0,5,,,,,,
,,,,,26622,4.0,4,,,,,,
,,,,,26631,9.0,9,,,,,,
,,,,,26639,8.0,8,,,,,,
,,,,,26643,4.0,4,,,,,,
,,,,,26657,14.0,14,,,,,,
,,,,,26661,4.0,4,,,,,,
,,,,,26665,4.0,4,,,,,,
,,,,,26668,3.0,3,,,,,,
,,,,,26675,7.0,7,,,,,,
,,,,,26680,5.0,5,,,,,,
,,,,,26686,6.0,6,,,,,,
,,,,,26689,3.0,3,,,,,,
,,,,,26692,3.0,3,,,,,,
,,,,,26696,4.0,4,,,,,,
,,,,,26701,5.0,5,,,,,,
,,,,,26710,9.0,9,,,,,,
,,,,,26723,13.0,13,,,,,,
,,,,,26726,3.0,3,,,,,,
,,,,,26730,4.0,4,,,,,,
,,,,,26734,4.0,4,,,,,,
,,,,,26738,4.0,4,,,,,,
,,,,,26742,4.0,4,,,,,,
,,,,,26747,5.0,5,,,,,,
,,,,,26755,8.0,8,,,,,,
,,,,,26759,4.0,4,,,,,,
,,,,,26771,12.0,12,,,,,,
,,,,,26776,5.0,5,,,,,,
,,,,,26780,4.0,4,,,,,,
,,,,,26783,3.0,3,,,,,,
,,,,,26787,4.0,4,,,,,,
,,,,,26802,15.0,15,,,,,,
,,,,,26812,10.0,10,,,,,,
,,,,,26815,3.0,3,,,,,,
,,,,,26819,4.0,4,,,,,,
,,,,,26822,3.0,3,,,,,,
,,,,,26829,7.0,7,,,,,,
,,,,,26836,7.0,7,,,,,,
,,,,,26839,3.0,3,,,,,,
,,,,,26844,5.0,5,,,,,,
,,,,,26852,8.0,8,,,,,,
,,,,,26857,5.0,5,,,,,,
,,,,,26863,6.0,6,,,,,,
,,,,,26872,9.0,9,,,,,,
,,,,,26877,5.0,5,,,,,,
,,,,,26883,6.0,6,,,,,,
,,,,,26887,4.0,4,,,,,,
,,,,,26891,4.0,4,,,,,,
,,,,,26898,7.0,7,,,,,,
,,,,,26913,15.0,15,,,,,,
,,,,,26925,12.0,12,,,,,,
,,,,,26928,3.0,3,,,,,,
,,,,,26932,4.0,4,,,,,,
,,,,,26942,10.0,10,,,,,,
,,,,,26947,5.0,5,,,,,,
,,,,,26952,5.0,5,,,,,,
,,,,,26959,7.0,7,,,,,,
,,,,,26963,4.0,4,,,,,,
,,,,,26971,8.0,8,,,,,,
,,,,,26976,5.0,5,,,,,,
,,,,,26988,12.0,12,,,,,,
,,,,,26992,4.0,4,,,,,,
,,,,,26999,7.0,7,,,,,,
,,,,,27000,,,1.9827277660369873,4.966310977935791,4.977173805236816,0.0003,0.0003,0.1
,,,,,27003,4.0,4,,,,,,
,,,,,27010,7.0,7,,,,,,
,,,,,27015,5.0,5,,,,,,
,,,,,27027,12.0,12,,,,,,
,,,,,27036,9.0,9,,,,,,
,,,,,27043,7.0,7,,,,,,
,,,,,27046,3.0,3,,,,,,
,,,,,27050,4.0,4,,,,,,
,,,,,27054,4.0,4,,,,,,
,,,,,27059,5.0,5,,,,,,
,,,,,27069,10.0,10,,,,,,
,,,,,27092,23.0,23,,,,,,
,,,,,27102,10.0,10,,,,,,
,,,,,27106,4.0,4,,,,,,
,,,,,27111,5.0,5,,,,,,
,,,,,27116,5.0,5,,,,,,
,,,,,27129,13.0,13,,,,,,
,,,,,27166,37.0,37,,,,,,
,,,,,27174,8.0,8,,,,,,
,,,,,27180,6.0,6,,,,,,
,,,,,27184,4.0,4,,,,,,
,,,,,27187,3.0,3,,,,,,
,,,,,27191,4.0,4,,,,,,
,,,,,27199,8.0,8,,,,,,
,,,,,27203,4.0,4,,,,,,
,,,,,27209,6.0,6,,,,,,
,,,,,27213,4.0,4,,,,,,
,,,,,27216,3.0,3,,,,,,
,,,,,27224,8.0,8,,,,,,
,,,,,27235,11.0,11,,,,,,
,,,,,27240,5.0,5,,,,,,
,,,,,27244,4.0,4,,,,,,
,,,,,27253,9.0,9,,,,,,
,,,,,27258,5.0,5,,,,,,
,,,,,27271,13.0,13,,,,,,
,,,,,27277,6.0,6,,,,,,
,,,,,27282,5.0,5,,,,,,
,,,,,27286,4.0,4,,,,,,
,,,,,27290,4.0,4,,,,,,
,,,,,27295,5.0,5,,,,,,
,,,,,27304,9.0,9,,,,,,
,,,,,27308,4.0,4,,,,,,
,,,,,27312,4.0,4,,,,,,
,,,,,27318,6.0,6,,,,,,
,,,,,27322,4.0,4,,,,,,
,,,,,27330,8.0,8,,,,,,
,,,,,27335,5.0,5,,,,,,
,,,,,27339,4.0,4,,,,,,
,,,,,27346,7.0,7,,,,,,
,,,,,27351,5.0,5,,,,,,
,,,,,27362,11.0,11,,,,,,
,,,,,27379,17.0,17,,,,,,
,,,,,27383,4.0,4,,,,,,
,,,,,27388,5.0,5,,,,,,
,,,,,27396,8.0,8,,,,,,
,,,,,27418,22.0,22,,,,,,
,,,,,27427,9.0,9,,,,,,
,,,,,27430,3.0,3,,,,,,
,,,,,27434,4.0,4,,,,,,
,,,,,27437,3.0,3,,,,,,
,,,,,27442,5.0,5,,,,,,
,,,,,27455,13.0,13,,,,,,
,,,,,27459,4.0,4,,,,,,
,,,,,27469,10.0,10,,,,,,
,,,,,27478,9.0,9,,,,,,
,,,,,27484,6.0,6,,,,,,
,,,,,27488,4.0,4,,,,,,
,,,,,27493,5.0,5,,,,,,
,,,,,27497,4.0,4,,,,,,
,,,,,27505,8.0,8,,,,,,
,,,,,27512,7.0,7,,,,,,
,,,,,27517,5.0,5,,,,,,
,,,,,27526,9.0,9,,,,,,
,,,,,27530,4.0,4,,,,,,
,,,,,27537,7.0,7,,,,,,
,,,,,27544,7.0,7,,,,,,
,,,,,27555,11.0,11,,,,,,
,,,,,27561,6.0,6,,,,,,
,,,,,27564,3.0,3,,,,,,
,,,,,27570,6.0,6,,,,,,
,,,,,27574,4.0,4,,,,,,
,,,,,27577,3.0,3,,,,,,
,,,,,27594,17.0,17,,,,,,
,,,,,27606,12.0,12,,,,,,
,,,,,27610,4.0,4,,,,,,
,,,,,27617,7.0,7,,,,,,
,,,,,27622,5.0,5,,,,,,
,,,,,27629,7.0,7,,,,,,
,,,,,27635,6.0,6,,,,,,
,,,,,27639,4.0,4,,,,,,
,,,,,27647,8.0,8,,,,,,
,,,,,27652,5.0,5,,,,,,
,,,,,27663,11.0,11,,,,,,
,,,,,27666,3.0,3,,,,,,
,,,,,27671,5.0,5,,,,,,
,,,,,27683,12.0,12,,,,,,
,,,,,27697,14.0,14,,,,,,
,,,,,27700,3.0,3,,,,,,
,,,,,27704,4.0,4,,,,,,
,,,,,27711,7.0,7,,,,,,
,,,,,27719,8.0,8,,,,,,
,,,,,27726,7.0,7,,,,,,
,,,,,27732,6.0,6,,,,,,
,,,,,27737,5.0,5,,,,,,
,,,,,27744,7.0,7,,,,,,
,,,,,27751,7.0,7,,,,,,
,,,,,27758,7.0,7,,,,,,
,,,,,27767,9.0,9,,,,,,
,,,,,27772,5.0,5,,,,,,
,,,,,27783,11.0,11,,,,,,
,,,,,27788,5.0,5,,,,,,
,,,,,27791,3.0,3,,,,,,
,,,,,27794,3.0,3,,,,,,
,,,,,27808,14.0,14,,,,,,
,,,,,27815,7.0,7,,,,,,
,,,,,27823,8.0,8,,,,,,
,,,,,27826,3.0,3,,,,,,
,,,,,27829,3.0,3,,,,,,
,,,,,27836,7.0,7,,,,,,
,,,,,27842,6.0,6,,,,,,
,,,,,27846,4.0,4,,,,,,
,,,,,27851,5.0,5,,,,,,
,,,,,27854,3.0,3,,,,,,
,,,,,27857,3.0,3,,,,,,
,,,,,27864,7.0,7,,,,,,
,,,,,27872,8.0,8,,,,,,
,,,,,27879,7.0,7,,,,,,
,,,,,27883,4.0,4,,,,,,
,,,,,27889,6.0,6,,,,,,
,,,,,27893,4.0,4,,,,,,
,,,,,27898,5.0,5,,,,,,
,,,,,27905,7.0,7,,,,,,
,,,,,27909,4.0,4,,,,,,
,,,,,27914,5.0,5,,,,,,
,,,,,27924,10.0,10,,,,,,
,,,,,27928,4.0,4,,,,,,
,,,,,27934,6.0,6,,,,,,
,,,,,27979,45.0,45,,,,,,
,,,,,27987,8.0,8,,,,,,
,,,,,27995,8.0,8,,,,,,
,,,,,28000,5.0,5,,,,,,
,,,,,28000,,,2.028622627258301,5.555660247802734,5.63676643371582,0.0003,0.0003,0.1
,,,,,28017,17.0,17,,,,,,
,,,,,28020,3.0,3,,,,,,
,,,,,28030,10.0,10,,,,,,
,,,,,28039,9.0,9,,,,,,
,,,,,28045,6.0,6,,,,,,
,,,,,28058,13.0,13,,,,,,
,,,,,28065,7.0,7,,,,,,
,,,,,28076,11.0,11,,,,,,
,,,,,28080,4.0,4,,,,,,
,,,,,28084,4.0,4,,,,,,
,,,,,28092,8.0,8,,,,,,
,,,,,28099,7.0,7,,,,,,
,,,,,28103,4.0,4,,,,,,
,,,,,28110,7.0,7,,,,,,
,,,,,28113,3.0,3,,,,,,
,,,,,28118,5.0,5,,,,,,
,,,,,28122,4.0,4,,,,,,
,,,,,28140,18.0,18,,,,,,
,,,,,28154,14.0,14,,,,,,
,,,,,28163,9.0,9,,,,,,
,,,,,28167,4.0,4,,,,,,
,,,,,28172,5.0,5,,,,,,
,,,,,28175,3.0,3,,,,,,
,,,,,28183,8.0,8,,,,,,
,,,,,28191,8.0,8,,,,,,
,,,,,28195,4.0,4,,,,,,
,,,,,28198,3.0,3,,,,,,
,,,,,28204,6.0,6,,,,,,
,,,,,28214,10.0,10,,,,,,
,,,,,28234,20.0,20,,,,,,
,,,,,28237,3.0,3,,,,,,
,,,,,28241,4.0,4,,,,,,
,,,,,28244,3.0,3,,,,,,
,,,,,28250,6.0,6,,,,,,
,,,,,28254,4.0,4,,,,,,
,,,,,28262,8.0,8,,,,,,
,,,,,28267,5.0,5,,,,,,
,,,,,28272,5.0,5,,,,,,
,,,,,28275,3.0,3,,,,,,
,,,,,28283,8.0,8,,,,,,
,,,,,28287,4.0,4,,,,,,
,,,,,28296,9.0,9,,,,,,
,,,,,28303,7.0,7,,,,,,
,,,,,28308,5.0,5,,,,,,
,,,,,28311,3.0,3,,,,,,
,,,,,28323,12.0,12,,,,,,
,,,,,28328,5.0,5,,,,,,
,,,,,28332,4.0,4,,,,,,
,,,,,28336,4.0,4,,,,,,
,,,,,28342,6.0,6,,,,,,
,,,,,28348,6.0,6,,,,,,
,,,,,28358,10.0,10,,,,,,
,,,,,28366,8.0,8,,,,,,
,,,,,28374,8.0,8,,,,,,
,,,,,28386,12.0,12,,,,,,
,,,,,28400,14.0,14,,,,,,
,,,,,28404,4.0,4,,,,,,
,,,,,28408,4.0,4,,,,,,
,,,,,28415,7.0,7,,,,,,
,,,,,28418,3.0,3,,,,,,
