Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,4088,5.0,5,,,,,,,,,,
,,,,,4106,18.0,18,,,,,,,,,,
,,,,,4110,4.0,4,,,,,,,,,,
,,,,,4124,14.0,14,,,,,,,,,,
,,,,,4132,8.0,8,,,,,,,,,,
,,,,,4144,12.0,12,,,,,,,,,,
,,,,,4155,11.0,11,,,,,,,,,,
,,,,,4158,3.0,3,,,,,,,,,,
,,,,,4163,5.0,5,,,,,,,,,,
,,,,,4172,9.0,9,,,,,,,,,,
,,,,,4181,9.0,9,,,,,,,,,,
,,,,,4186,5.0,5,,,,,,,,,,
,,,,,4192,6.0,6,,,,,,,,,,
,,,,,4195,3.0,3,,,,,,,,,,
,,,,,4198,3.0,3,,,,,,,,,,
,,,,,4217,19.0,19,,,,,,,,,,
,,,,,4223,6.0,6,,,,,,,,,,
,,,,,4227,4.0,4,,,,,,,,,,
,,,,,4235,8.0,8,,,,,,,,,,
,,,,,4238,3.0,3,,,,,,,,,,
,,,,,4243,5.0,5,,,,,,,,,,
,,,,,4254,11.0,11,,,,,,,,,,
,,,,,4261,7.0,7,,,,,,,,,,
,,,,,4269,8.0,8,,,,,,,,,,
,,,,,4278,9.0,9,,,,,,,,,,
,,,,,4293,15.0,15,,,,,,,,,,
,,,,,4298,5.0,5,,,,,,,,,,
,,,,,4304,6.0,6,,,,,,,,,,
,,,,,4318,14.0,14,,,,,,,,,,
,,,,,4326,8.0,8,,,,,,,,,,
,,,,,4335,9.0,9,,,,,,,,,,
,,,,,4342,7.0,7,,,,,,,,,,
,,,,,4347,5.0,5,,,,,,,,,,
,,,,,4350,3.0,3,,,,,,,,,,
,,,,,4369,19.0,19,,,,,,,,,,
,,,,,4375,6.0,6,,,,,,,,,,
,,,,,4379,4.0,4,,,,,,,,,,
,,,,,4383,4.0,4,,,,,,,,,,
,,,,,4387,4.0,4,,,,,,,,,,
,,,,,4405,18.0,18,,,,,,,,,,
,,,,,4409,4.0,4,,,,,,,,,,
,,,,,4417,8.0,8,,,,,,,,,,
,,,,,4421,4.0,4,,,,,,,,,,
,,,,,4426,5.0,5,,,,,,,,,,
,,,,,4430,4.0,4,,,,,,,,,,
,,,,,4441,11.0,11,,,,,,,,,,
,,,,,4446,5.0,5,,,,,,,,,,
,,,,,4454,8.0,8,,,,,,,,,,
,,,,,4459,5.0,5,,,,,,,,,,
,,,,,4462,3.0,3,,,,,,,,,,
,,,,,4465,3.0,3,,,,,,,,,,
,,,,,4471,6.0,6,,,,,,,,,,
,,,,,4477,6.0,6,,,,,,,,,,
,,,,,4482,5.0,5,,,,,,,,,,
,,,,,4486,4.0,4,,,,,,,,,,
,,,,,4491,5.0,5,,,,,,,,,,
,,,,,4501,10.0,10,,,,,,,,,,
,,,,,4506,5.0,5,,,,,,,,,,
,,,,,4511,5.0,5,,,,,,,,,,
,,,,,4515,4.0,4,,,,,,,,,,
,,,,,4518,3.0,3,,,,,,,,,,
,,,,,4526,8.0,8,,,,,,,,,,
,,,,,4530,4.0,4,,,,,,,,,,
,,,,,4538,8.0,8,,,,,,,,,,
,,,,,4544,6.0,6,,,,,,,,,,
,,,,,4552,8.0,8,,,,,,,,,,
,,,,,4555,3.0,3,,,,,,,,,,
,,,,,4559,4.0,4,,,,,,,,,,
,,,,,4564,5.0,5,,,,,,,,,,
,,,,,4574,10.0,10,,,,,,,,,,
,,,,,4579,5.0,5,,,,,,,,,,
,,,,,4583,4.0,4,,,,,,,,,,
,,,,,4596,13.0,13,,,,,,,,,,
,,,,,4602,6.0,6,,,,,,,,,,
,,,,,4609,7.0,7,,,,,,,,,,
,,,,,4621,12.0,12,,,,,,,,,,
,,,,,4626,5.0,5,,,,,,,,,,
,,,,,4631,5.0,5,,,,,,,,,,
,,,,,4635,4.0,4,,,,,,,,,,
,,,,,4641,6.0,6,,,,,,,,,,
,,,,,4647,6.0,6,,,,,,,,,,
,,,,,4651,4.0,4,,,,,,,,,,
,,,,,4657,6.0,6,,,,,,,,,,
,,,,,4663,6.0,6,,,,,,,,,,
,,,,,4669,6.0,6,,,,,,,,,,
,,,,,4675,6.0,6,,,,,,,,,,
,,,,,4681,6.0,6,,,,,,,,,,
,,,,,4690,9.0,9,,,,,,,,,,
,,,,,4695,5.0,5,,,,,,,,,,
,,,,,4699,4.0,4,,,,,,,,,,
,,,,,4704,5.0,5,,,,,,,,,,
,,,,,4707,3.0,3,,,,,,,,,,
,,,,,4711,4.0,4,,,,,,,,,,
,,,,,4715,4.0,4,,,,,,,,,,
,,,,,4724,9.0,9,,,,,,,,,,
,,,,,4729,5.0,5,,,,,,,,,,
,,,,,4740,11.0,11,,,,,,,,,,
,,,,,4744,4.0,4,,,,,,,,,,
,,,,,4749,5.0,5,,,,,,,,,,
,,,,,4760,11.0,11,,,,,,,,,,
,,,,,4770,10.0,10,,,,,,,,,,
,,,,,4774,4.0,4,,,,,,,,,,
,,,,,4790,16.0,16,,,,,,,,,,
,,,,,4801,11.0,11,,,,,,,,,,
,,,,,4811,10.0,10,,,,,,,,,,
,,,,,4816,5.0,5,,,,,,,,,,
,,,,,4826,10.0,10,,,,,,,,,,
,,,,,4831,5.0,5,,,,,,,,,,
,,,,,4838,7.0,7,,,,,,,,,,
,,,,,4846,8.0,8,,,,,,,,,,
,,,,,4860,14.0,14,,,,,,,,,,
,,,,,4868,8.0,8,,,,,,,,,,
,,,,,4880,12.0,12,,,,,,,,,,
,,,,,4884,4.0,4,,,,,,,,,,
,,,,,4897,13.0,13,,,,,,,,,,
,,,,,4903,6.0,6,,,,,,,,,,
,,,,,4910,7.0,7,,,,,,,,,,
,,,,,4915,5.0,5,,,,,,,,,,
,,,,,4924,9.0,9,,,,,,,,,,
,,,,,4928,4.0,4,,,,,,,,,,
,,,,,4935,7.0,7,,,,,,,,,,
,,,,,4941,6.0,6,,,,,,,,,,
,,,,,4944,3.0,3,,,,,,,,,,
,,,,,4948,4.0,4,,,,,,,,,,
,,,,,4953,5.0,5,,,,,,,,,,
,,,,,4956,3.0,3,,,,,,,,,,
,,,,,4963,7.0,7,,,,,,,,,,
,,,,,4968,5.0,5,,,,,,,,,,
,,,,,4971,3.0,3,,,,,,,,,,
,,,,,4982,11.0,11,,,,,,,,,,
,,,,,4996,14.0,14,,,,,,,,,,
8.7,6.5734315,21.0,3.0,8.7,5000,,,-0.13807186484336853,0.6508480310440063,1.1001790761947632,0.05051063746213913,1.0973235368728638,0.09999999403953552,-3.764655351638794,0.0003,0.0003,tensor(0.1000, grad_fn=<ExpBackward0>)
