Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,29000,,,-68.52912902832031,-0.9242987632751465,10.31509017944336,65.64656829833984,65.81159210205078,0.07064373046159744,-0.14286987483501434,0.0003,0.0003,0.07064669579267502
,,,,,29318,1000.0,1000,,,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,30000,,,-69.64777374267578,-1.024632215499878,10.175938606262207,67.4654769897461,67.29895782470703,0.07313478738069534,0.10987099260091782,0.0003,0.0003,0.07313388586044312
,,,,,30318,1000.0,1000,,,,,,,,,,
,,,,,31000,,,-72.31975555419922,-0.9365185499191284,34.703369140625,70.11468505859375,69.68106842041016,0.07399524003267288,0.03413771837949753,0.0003,0.0003,0.07399476319551468
,,,,,31318,1000.0,1000,,,,,,,,,,
,,,,,32000,,,-74.10803985595703,-1.062078833580017,14.028488159179688,70.49229431152344,70.58000183105469,0.07423967868089676,0.077884741127491,0.0003,0.0003,0.0742422342300415
,,,,,32318,1000.0,1000,,,,,,,,,,
,,,,,33000,,,-75.39777374267578,-1.0634746551513672,5.836651802062988,73.25659942626953,73.43964385986328,0.07344172894954681,-0.18203340470790863,0.0003,0.0003,0.07344155013561249
,,,,,33318,1000.0,1000,,,,,,,,,,
,,,,,34000,,,-71.88508605957031,-1.1751302480697632,2.8901777267456055,68.80724334716797,68.74107360839844,0.07320945709943771,0.2171737104654312,0.0003,0.0003,0.07321013510227203
,,,,,34318,1000.0,1000,,,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,35000,,,-78.18305969238281,-1.0038625001907349,10.948295593261719,76.40275573730469,76.55176544189453,0.07380152493715286,-0.11958728730678558,0.0003,0.0003,0.07380315661430359
,,,,,35318,1000.0,1000,,,,,,,,,,
,,,,,36000,,,-78.10385131835938,-1.1612093448638916,19.242828369140625,74.68948364257812,74.45307922363281,0.07329755276441574,-0.1473153978586197,0.0003,0.0003,0.07329847663640976
,,,,,36318,1000.0,1000,,,,,,,,,,
,,,,,37000,,,-79.39910125732422,-0.9898403882980347,33.25211715698242,77.29560852050781,76.94337463378906,0.07285948097705841,-0.01268061250448227,0.0003,0.0003,0.07285609096288681
,,,,,37318,1000.0,1000,,,,,,,,,,
,,,,,37434,116.0,116,,,,,,,,,,
,,,,,37621,187.0,187,,,,,,,,,,
,,,,,38000,,,-80.58297729492188,-0.9240322113037109,34.330657958984375,78.93830108642578,78.41524505615234,0.07271082699298859,-0.3556622862815857,0.0003,0.0003,0.07271187007427216
,,,,,38621,1000.0,1000,,,,,,,,,,
,,,,,38867,246.0,246,,,,,,,,,,
,,,,,39000,,,-82.0062484741211,-1.0190016031265259,15.680384635925293,80.47706604003906,79.90110778808594,0.0705319494009018,-0.3593357801437378,0.0003,0.0003,0.07052776217460632
,,,,,39011,144.0,144,,,,,,,,,,
,,,,,39155,144.0,144,,,,,,,,,,
,,,,,39274,119.0,119,,,,,,,,,,
,,,,,39393,119.0,119,,,,,,,,,,
,,,,,39498,105.0,105,,,,,,,,,,
,,,,,39599,101.0,101,,,,,,,,,,
,,,,,39707,108.0,108,,,,,,,,,,
,,,,,39788,81.0,81,,,,,,,,,,
,,,,,39874,86.0,86,,,,,,,,,,
,,,,,39951,77.0,77,,,,,,,,,,
81.2,2.8913665,86.0,75.0,81.2,40000,,,-85.43096923828125,-0.9618644118309021,5.174104690551758,83.00159454345703,82.97457122802734,0.06670060753822327,-0.1810825914144516,0.0003,0.0003,0.06669744104146957
,,,,,40026,75.0,75,,,,,,,,,,
,,,,,40101,75.0,75,,,,,,,,,,
,,,,,40180,79.0,79,,,,,,,,,,
,,,,,40252,72.0,72,,,,,,,,,,
,,,,,40320,68.0,68,,,,,,,,,,
,,,,,40393,73.0,73,,,,,,,,,,
,,,,,40454,61.0,61,,,,,,,,,,
,,,,,40514,60.0,60,,,,,,,,,,
,,,,,40577,63.0,63,,,,,,,,,,
,,,,,40634,57.0,57,,,,,,,,,,
,,,,,40695,61.0,61,,,,,,,,,,
,,,,,40746,51.0,51,,,,,,,,,,
,,,,,40805,59.0,59,,,,,,,,,,
,,,,,40856,51.0,51,,,,,,,,,,
,,,,,40903,47.0,47,,,,,,,,,,
,,,,,40947,44.0,44,,,,,,,,,,
,,,,,40992,45.0,45,,,,,,,,,,
,,,,,41000,,,-85.74761962890625,-0.9250180125236511,11.809296607971191,82.78512573242188,83.26869201660156,0.0642475113272667,0.01189078763127327,0.0003,0.0003,0.06425002217292786
,,,,,41036,44.0,44,,,,,,,,,,
,,,,,41080,44.0,44,,,,,,,,,,
,,,,,41125,45.0,45,,,,,,,,,,
,,,,,41172,47.0,47,,,,,,,,,,
,,,,,41217,45.0,45,,,,,,,,,,
,,,,,41259,42.0,42,,,,,,,,,,
,,,,,41300,41.0,41,,,,,,,,,,
,,,,,41341,41.0,41,,,,,,,,,,
,,,,,41383,42.0,42,,,,,,,,,,
,,,,,41423,40.0,40,,,,,,,,,,
,,,,,41464,41.0,41,,,,,,,,,,
,,,,,41505,41.0,41,,,,,,,,,,
,,,,,41545,40.0,40,,,,,,,,,,
,,,,,41585,40.0,40,,,,,,,,,,
,,,,,41625,40.0,40,,,,,,,,,,
,,,,,41667,42.0,42,,,,,,,,,,
,,,,,41708,41.0,41,,,,,,,,,,
,,,,,41749,41.0,41,,,,,,,,,,
,,,,,41789,40.0,40,,,,,,,,,,
,,,,,41830,41.0,41,,,,,,,,,,
,,,,,41872,42.0,42,,,,,,,,,,
,,,,,41914,42.0,42,,,,,,,,,,
,,,,,41955,41.0,41,,,,,,,,,,
,,,,,41995,40.0,40,,,,,,,,,,
,,,,,42000,,,-84.9739761352539,-1.0201529264450073,26.219799041748047,82.41607666015625,82.11397552490234,0.06718526035547256,0.2662403881549835,0.0003,0.0003,0.06718939542770386
,,,,,42035,40.0,40,,,,,,,,,,
,,,,,42075,40.0,40,,,,,,,,,,
,,,,,42116,41.0,41,,,,,,,,,,
,,,,,42156,40.0,40,,,,,,,,,,
,,,,,42196,40.0,40,,,,,,,,,,
,,,,,42236,40.0,40,,,,,,,,,,
,,,,,42277,41.0,41,,,,,,,,,,
,,,,,42318,41.0,41,,,,,,,,,,
,,,,,42359,41.0,41,,,,,,,,,,
,,,,,42399,40.0,40,,,,,,,,,,
,,,,,42439,40.0,40,,,,,,,,,,
,,,,,42480,41.0,41,,,,,,,,,,
,,,,,42521,41.0,41,,,,,,,,,,
,,,,,42562,41.0,41,,,,,,,,,,
,,,,,42601,39.0,39,,,,,,,,,,
,,,,,42641,40.0,40,,,,,,,,,,
,,,,,42681,40.0,40,,,,,,,,,,
,,,,,42721,40.0,40,,,,,,,,,,
,,,,,42761,40.0,40,,,,,,,,,,
,,,,,42802,41.0,41,,,,,,,,,,
,,,,,42843,41.0,41,,,,,,,,,,
,,,,,42884,41.0,41,,,,,,,,,,
,,,,,42925,41.0,41,,,,,,,,,,
,,,,,42968,43.0,43,,,,,,,,,,
,,,,,43000,,,-86.52811431884766,-1.314133882522583,11.81732177734375,83.48442840576172,83.47059631347656,0.07665012031793594,0.7462053894996643,0.0003,0.0003,0.07666205614805222
,,,,,43009,41.0,41,,,,,,,,,,
,,,,,43051,42.0,42,,,,,,,,,,
,,,,,43092,41.0,41,,,,,,,,,,
,,,,,43133,41.0,41,,,,,,,,,,
,,,,,43175,42.0,42,,,,,,,,,,
,,,,,43217,42.0,42,,,,,,,,,,
,,,,,43260,43.0,43,,,,,,,,,,
,,,,,43303,43.0,43,,,,,,,,,,
,,,,,43346,43.0,43,,,,,,,,,,
,,,,,43389,43.0,43,,,,,,,,,,
,,,,,43433,44.0,44,,,,,,,,,,
,,,,,43476,43.0,43,,,,,,,,,,
,,,,,43520,44.0,44,,,,,,,,,,
,,,,,43563,43.0,43,,,,,,,,,,
,,,,,43608,45.0,45,,,,,,,,,,
,,,,,43654,46.0,46,,,,,,,,,,
,,,,,43701,47.0,47,,,,,,,,,,
,,,,,43746,45.0,45,,,,,,,,,,
,,,,,43792,46.0,46,,,,,,,,,,
,,,,,43840,48.0,48,,,,,,,,,,
,,,,,43889,49.0,49,,,,,,,,,,
,,,,,43936,47.0,47,,,,,,,,,,
,,,,,43986,50.0,50,,,,,,,,,,
,,,,,44000,,,-87.9773178100586,-1.5017282962799072,19.64944839477539,84.5030746459961,84.50541687011719,0.0856880247592926,1.0792319774627686,0.0003,0.0003,0.08569419384002686
,,,,,44035,49.0,49,,,,,,,,,,
,,,,,44085,50.0,50,,,,,,,,,,
,,,,,44133,48.0,48,,,,,,,,,,
,,,,,44185,52.0,52,,,,,,,,,,
,,,,,44237,52.0,52,,,,,,,,,,
,,,,,44289,52.0,52,,,,,,,,,,
,,,,,44345,56.0,56,,,,,,,,,,
,,,,,44399,54.0,54,,,,,,,,,,
,,,,,44454,55.0,55,,,,,,,,,,
,,,,,44515,61.0,61,,,,,,,,,,
,,,,,44573,58.0,58,,,,,,,,,,
,,,,,44631,58.0,58,,,,,,,,,,
,,,,,44686,55.0,55,,,,,,,,,,
,,,,,44745,59.0,59,,,,,,,,,,
,,,,,44809,64.0,64,,,,,,,,,,
,,,,,44870,61.0,61,,,,,,,,,,
,,,,,44933,63.0,63,,,,,,,,,,
,,,,,44994,61.0,61,,,,,,,,,,
65.8,2.3999999,69.0,62.0,65.8,45000,,,-86.2339859008789,-1.1664516925811768,24.693519592285156,83.29823303222656,83.08456420898438,0.0896306112408638,0.2968929409980774,0.0003,0.0003,0.08963523060083389
,,,,,45994,1000.0,1000,,,,,,,,,,
,,,,,46000,,,-87.81510925292969,-1.153585433959961,19.07842254638672,86.32584381103516,86.3937759399414,0.0934758335351944,-0.11871203780174255,0.0003,0.0003,0.09348125010728836
,,,,,46994,1000.0,1000,,,,,,,,,,
,,,,,47000,,,-90.95795440673828,-0.978425145149231,12.054408073425293,89.37733459472656,89.58442687988281,0.09724608063697815,-0.19354629516601562,0.0003,0.0003,0.09725029766559601
,,,,,47994,1000.0,1000,,,,,,,,,,
,,,,,48000,,,-90.29199981689453,-0.9368615746498108,5.860912322998047,89.34392547607422,89.3874740600586,0.09890683740377426,-0.14410355687141418,0.0003,0.0003,0.09891103208065033
,,,,,48994,1000.0,1000,,,,,,,,,,
,,,,,49000,,,-92.56975555419922,-1.0761158466339111,10.850730895996094,89.01578521728516,89.10453033447266,0.10027852654457092,-0.011063344776630402,0.0003,0.0003,0.1002819687128067
,,,,,49994,1000.0,1000,,,,,,,,,,
