Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,15158,186.10703,94,,,,,,,,
,,,,,15256,192.67206,98,,,,,,,,
,,,,,15345,189.10484,89,,,,,,,,
,,,,,15440,188.39143,95,,,,,,,,
,,,,,15530,177.29652,90,,,,,,,,
,,,,,15616,189.34554,86,,,,,,,,
,,,,,15710,191.2518,94,,,,,,,,
,,,,,15810,198.80835,100,,,,,,,,
,,,,,15914,201.75168,104,,,,,,,,
,,,,,16000,,,-54.888423919677734,-0.9633390307426453,4.156379222869873,52.77912139892578,52.511268615722656,0.0003,0.0003,0.1
,,,,,16018,206.56496,104,,,,,,,,
,,,,,16119,201.81696,101,,,,,,,,
,,,,,16206,162.61713,87,,,,,,,,
,,,,,16309,211.80893,103,,,,,,,,
,,,,,16414,212.08167,105,,,,,,,,
,,,,,16508,198.55981,94,,,,,,,,
,,,,,16605,184.03871,97,,,,,,,,
,,,,,16712,199.41216,107,,,,,,,,
,,,,,16807,188.2918,95,,,,,,,,
,,,,,16907,191.79791,100,,,,,,,,
,,,,,16999,186.11081,92,,,,,,,,
,,,,,17000,,,-61.45354080200195,-1.5273033380508423,4.924656867980957,58.29243850708008,58.443538665771484,0.0003,0.0003,0.1
,,,,,17094,192.5642,95,,,,,,,,
,,,,,17187,199.80507,93,,,,,,,,
,,,,,17298,215.53311,111,,,,,,,,
,,,,,17392,192.21246,94,,,,,,,,
,,,,,17479,179.57632,87,,,,,,,,
,,,,,17569,199.6417,90,,,,,,,,
,,,,,17663,210.40007,94,,,,,,,,
,,,,,17749,185.92705,86,,,,,,,,
,,,,,17837,184.92964,88,,,,,,,,
,,,,,17926,188.97357,89,,,,,,,,
,,,,,18000,,,-69.07511901855469,-1.4561759233474731,13.10274887084961,66.29464721679688,66.09092712402344,0.0003,0.0003,0.1
,,,,,18013,186.70453,87,,,,,,,,
,,,,,18099,188.21194,86,,,,,,,,
,,,,,18184,182.41284,85,,,,,,,,
,,,,,18271,186.09079,87,,,,,,,,
,,,,,18365,199.87408,94,,,,,,,,
,,,,,18463,213.52684,98,,,,,,,,
,,,,,18556,208.49103,93,,,,,,,,
